claim_id,category,exact_claim,source_url,source_quote_max_15_words,verdict,discrepancy,severity
sciex-monitor-product-page-added-0d05594c2b18,Product evidence,SCIEX official product page observed,https://sciex.com/products/mass-spectrometers/qtrap-systems/qtrap-6500-system,,Unsupported/Hallucinated,Initial observation is not evidence that a page or product changed.,Major
sciex-monitor-product-page-added-b6feafec1bee,Product evidence,SCIEX official product page observed,https://sciex.com/products/mass-spectrometers/qtrap-systems/qtrap-5500-system,,Unsupported/Hallucinated,Initial observation is not evidence that a page or product changed.,Major
sciex-monitor-product-page-added-c4440faa7a3c,Product evidence,SCIEX official product page observed,https://sciex.com/products/mass-spectrometers/qtrap-systems/qtrap-4500-system,,Unsupported/Hallucinated,Initial observation is not evidence that a page or product changed.,Major
sciex-monitor-product-page-added-91a12f854736,Product evidence,SCIEX official product page observed,https://sciex.com/products/mass-spectrometers/qtrap-systems/qtrap-4000-system,,Unsupported/Hallucinated,Initial observation is not evidence that a page or product changed.,Major
sciex-monitor-product-page-added-9921c26421cd,Product evidence,SCIEX official product page observed,https://sciex.com/products/mass-spectrometers/qtrap-systems/qtrap-3200-system,,Unsupported/Hallucinated,Initial observation is not evidence that a page or product changed.,Major
sciex-monitor-product-page-added-57935b1aa90e,Product evidence,SCIEX official product page observed,https://sciex.com/products/mass-spectrometers/triple-quad-systems,,Unsupported/Hallucinated,Initial observation is not evidence that a page or product changed.,Major
sciex-monitor-product-page-added-7b6b3eb96e94,Product evidence,SCIEX official product page observed,https://sciex.com/products/mass-spectrometers/triple-quad-systems/triple-quad-6500plus-system,,Unsupported/Hallucinated,Initial observation is not evidence that a page or product changed.,Major
sciex-monitor-product-page-added-67f68e7bd394,Product evidence,SCIEX official product page observed,https://sciex.com/products/mass-spectrometers/triple-quad-systems/triple-quad-5500-system,,Unsupported/Hallucinated,Initial observation is not evidence that a page or product changed.,Major
sciex-monitor-product-page-added-0ee05b43b5b0,Product evidence,SCIEX official product page observed,https://sciex.com/products/mass-spectrometers/triple-quad-systems/triple-quad-4500-system,,Unsupported/Hallucinated,Initial observation is not evidence that a page or product changed.,Major
sciex-monitor-product-page-added-2d23d2b57780,Product evidence,SCIEX official product page observed,https://sciex.com/products/mass-spectrometers/triple-quad-systems/triple-quad-3500-system,,Unsupported/Hallucinated,Initial observation is not evidence that a page or product changed.,Major
sciex-monitor-product-page-added-05090ccb6d0b,Product evidence,SCIEX official product page observed,https://sciex.com/products/mass-spectrometers/triple-quad-systems/api-3200-system,,Unsupported/Hallucinated,Initial observation is not evidence that a page or product changed.,Major
sciex-monitor-product-page-added-38baf1ce585a,Product evidence,SCIEX official product page observed,https://sciex.com/products/mass-spectrometers/triple-quad-systems/triple-quad-6500-system,,Unsupported/Hallucinated,Initial observation is not evidence that a page or product changed.,Major
sciex-monitor-product-page-added-7446537876dc,Product evidence,SCIEX official product page observed,https://sciex.com/products/mass-spectrometers/triple-quad-systems/api-4000-system,,Unsupported/Hallucinated,Initial observation is not evidence that a page or product changed.,Major
sciex-monitor-product-page-added-c01a352e2408,Product evidence,SCIEX official product page observed,https://sciex.com/products/mass-spectrometers/triple-quad-systems/triple-quad-7500-system,,Unsupported/Hallucinated,Initial observation is not evidence that a page or product changed.,Major
sciex-monitor-product-page-added-b64fb8adbee0,Product evidence,SCIEX official product page observed,https://sciex.com/products/mass-spectrometers/triple-quad-systems/triple-quad-7500-plus-system,,Unsupported/Hallucinated,Initial observation is not evidence that a page or product changed.,Major
sciex-monitor-product-page-added-b9db12fdd5b3,Product evidence,SCIEX official product page observed,https://sciex.com/products/mass-spectrometers/triple-quad-systems/novus-v55-system,,Unsupported/Hallucinated,Initial observation is not evidence that a page or product changed.,Major
sciex-monitor-product-page-added-c1ab57ccce28,Product evidence,SCIEX official product page observed,https://sciex.com/products/mass-spectrometers/triple-quad-systems/triple-quad-5500-plus-system,,Unsupported/Hallucinated,Initial observation is not evidence that a page or product changed.,Major
sciex-monitor-product-page-added-005d90674d6c,Product evidence,SCIEX official product page observed,https://sciex.com/products/mass-spectrometers/tof-tof-systems,,Unsupported/Hallucinated,Initial observation is not evidence that a page or product changed.,Major
sciex-monitor-product-page-added-96b9477f3118,Product evidence,SCIEX official product page observed,https://sciex.com/products/mass-spectrometers/tof-tof-systems/tof-tof-5800-system,,Unsupported/Hallucinated,Initial observation is not evidence that a page or product changed.,Major
sciex-monitor-product-page-added-004bc7b2cce0,Product evidence,SCIEX official product page observed,https://sciex.com/products/mass-spectrometers/novus-v55-roi-calculator,,Unsupported/Hallucinated,Initial observation is not evidence that a page or product changed.,Major
sciex-monitor-product-page-added-9f9cfe4bf69c,Product evidence,SCIEX official product page observed,https://sciex.com/products/hplc-products/microlc-products,,Unsupported/Hallucinated,Initial observation is not evidence that a page or product changed.,Major
sciex-monitor-product-page-added-d435a9222360,Product evidence,SCIEX official product page observed,https://sciex.com/products/hplc-products/microlc-products/micro-hplc-columns,,Unsupported/Hallucinated,Initial observation is not evidence that a page or product changed.,Major
sciex-monitor-product-page-added-ffaac4b25f20,Product evidence,SCIEX official product page observed,https://sciex.com/products/hplc-products/microlc-products/m5-microlc,,Unsupported/Hallucinated,Initial observation is not evidence that a page or product changed.,Major
sciex-monitor-product-page-added-e3df624edd3d,Product evidence,SCIEX official product page observed,https://sciex.com/products/hplc-products/nanolc-products,,Unsupported/Hallucinated,Initial observation is not evidence that a page or product changed.,Major
sciex-monitor-product-page-added-fc71984d502f,Product evidence,SCIEX official product page observed,https://sciex.com/products/hplc-products/nanolc-products/nanolc-400,,Unsupported/Hallucinated,Initial observation is not evidence that a page or product changed.,Major
sciex-monitor-product-page-added-c75c2bf4ab86,Product evidence,SCIEX official product page observed,https://sciex.com/products/hplc-products/nanolc-products/nano-chiplc-columns,,Unsupported/Hallucinated,Initial observation is not evidence that a page or product changed.,Major
sciex-monitor-product-page-added-2b21e0614609,Product evidence,SCIEX official product page observed,https://sciex.com/products/hplc-products/nanolc-products/chiplc-system,,Unsupported/Hallucinated,Initial observation is not evidence that a page or product changed.,Major
sciex-monitor-product-page-added-1037503b160c,Product evidence,SCIEX official product page observed,https://sciex.com/products/hplc-products/nanolc-products/micro-chiplc-columns,,Unsupported/Hallucinated,Initial observation is not evidence that a page or product changed.,Major
sciex-monitor-product-page-added-68a1e5a30cad,Product evidence,SCIEX official product page observed,https://sciex.com/products/hplc-products/exionlc-2,,Unsupported/Hallucinated,Initial observation is not evidence that a page or product changed.,Major
sciex-monitor-product-page-added-89c52ec3b161,Product evidence,SCIEX official product page observed,https://sciex.com/products/hplc-products/exionlc-ae,,Unsupported/Hallucinated,Initial observation is not evidence that a page or product changed.,Major
sciex-monitor-product-page-added-83681a999612,Product evidence,SCIEX official product page observed,https://sciex.com/products/software/analyst-software,,Unsupported/Hallucinated,Initial observation is not evidence that a page or product changed.,Major
sciex-monitor-product-page-added-fb0563888cbe,Product evidence,SCIEX official product page observed,https://sciex.com/products/software/analyst-tf-software,,Unsupported/Hallucinated,Initial observation is not evidence that a page or product changed.,Major
sciex-monitor-product-page-added-70dda5ee07fb,Product evidence,SCIEX official product page observed,https://sciex.com/products/software/biopharmaview-software,,Unsupported/Hallucinated,Initial observation is not evidence that a page or product changed.,Major
sciex-monitor-product-page-added-9b7e11e08542,Product evidence,SCIEX official product page observed,https://sciex.com/products/software/bio-tool-kit-software,,Unsupported/Hallucinated,Initial observation is not evidence that a page or product changed.,Major
sciex-monitor-product-page-added-b544ef2aeb29,Product evidence,SCIEX official product page observed,https://sciex.com/products/software/chemoview-software,,Unsupported/Hallucinated,Initial observation is not evidence that a page or product changed.,Major
sciex-monitor-product-page-added-c5877dd41fff,Product evidence,SCIEX official product page observed,https://sciex.com/products/software/discoveryquant-software,,Unsupported/Hallucinated,Initial observation is not evidence that a page or product changed.,Major
sciex-monitor-product-page-added-f976c08f8f82,Product evidence,SCIEX official product page observed,https://sciex.com/products/software/cliquid-software,,Unsupported/Hallucinated,Initial observation is not evidence that a page or product changed.,Major
sciex-monitor-product-page-added-d266fa198594,Product evidence,SCIEX official product page observed,https://sciex.com/products/software/lightsight-software,,Unsupported/Hallucinated,Initial observation is not evidence that a page or product changed.,Major
sciex-monitor-product-page-added-2e325d6812d6,Product evidence,SCIEX official product page observed,https://sciex.com/products/software/lipidview-software,,Unsupported/Hallucinated,Initial observation is not evidence that a page or product changed.,Major
sciex-monitor-product-page-added-1f1eaa556ed9,Product evidence,SCIEX official product page observed,https://sciex.com/products/software/markerview-software,,Unsupported/Hallucinated,Initial observation is not evidence that a page or product changed.,Major
sciex-monitor-product-page-added-14e8689b7baa,Product evidence,SCIEX official product page observed,https://sciex.com/products/software/metabolitepilot-software,,Unsupported/Hallucinated,Initial observation is not evidence that a page or product changed.,Major
sciex-monitor-product-page-added-58ebfdd92d82,Product evidence,SCIEX official product page observed,https://sciex.com/products/software/mpx-software,,Unsupported/Hallucinated,Initial observation is not evidence that a page or product changed.,Major
sciex-monitor-product-page-added-53f2c9db2fbc,Product evidence,SCIEX official product page observed,https://sciex.com/products/software/multiquant-software,,Unsupported/Hallucinated,Initial observation is not evidence that a page or product changed.,Major
sciex-monitor-product-page-added-7155c3fe676a,Product evidence,SCIEX official product page observed,https://sciex.com/products/software/peakview-software,,Unsupported/Hallucinated,Initial observation is not evidence that a page or product changed.,Major
sciex-monitor-product-page-added-614c4535746c,Product evidence,SCIEX official product page observed,https://sciex.com/products/software/proteinpilot-software,,Unsupported/Hallucinated,Initial observation is not evidence that a page or product changed.,Major
sciex-monitor-product-page-added-d1e450e9883c,Product evidence,SCIEX official product page observed,https://sciex.com/products/software/mass-spectrometry-software-solutions,,Unsupported/Hallucinated,Initial observation is not evidence that a page or product changed.,Major
sciex-monitor-product-page-added-ed7e6810332b,Product evidence,SCIEX official product page observed,https://sciex.com/products/software/oneomics,,Unsupported/Hallucinated,Initial observation is not evidence that a page or product changed.,Major
sciex-monitor-product-page-added-d0d66fc16203,Product evidence,SCIEX official product page observed,https://sciex.com/products/software/molecule-profiler-software,,Unsupported/Hallucinated,Initial observation is not evidence that a page or product changed.,Major
sciex-monitor-product-page-added-35f5bb9417b5,Product evidence,SCIEX official product page observed,https://sciex.com/products/software/biologics-explorer-software,,Unsupported/Hallucinated,Initial observation is not evidence that a page or product changed.,Major
sciex-monitor-product-page-added-26b6cc033c60,Product evidence,SCIEX official product page observed,https://sciex.com/products/software/os-software-roi-calculator,,Unsupported/Hallucinated,Initial observation is not evidence that a page or product changed.,Major
sciex-monitor-product-page-added-5831707253b8,Product evidence,SCIEX official product page observed,https://sciex.com/products/software/artificial-intelligence-quant,,Unsupported/Hallucinated,Initial observation is not evidence that a page or product changed.,Major
sciex-monitor-product-page-added-1d63d0e8aa50,Product evidence,SCIEX official product page observed,https://sciex.com/products/software/sciex-os-software,,Unsupported/Hallucinated,Initial observation is not evidence that a page or product changed.,Major
sciex-monitor-product-page-added-8ddebb67c185,Product evidence,SCIEX official product page observed,https://sciex.com/products/software/sciex-os-software/sciex-os-tips-and-tricks,,Unsupported/Hallucinated,Initial observation is not evidence that a page or product changed.,Major
sciex-monitor-product-page-added-1de2a8b792e4,Product evidence,SCIEX official product page observed,https://sciex.com/products/software/partner-software,,Unsupported/Hallucinated,Initial observation is not evidence that a page or product changed.,Major
shimadzu-monitor-product-page-added-51e328fafe8f,Product evidence,Shimadzu official product page observed,https://www.shimadzu.com/an/products/liquid-chromatograph-mass-spectrometry/index.html,,Unsupported/Hallucinated,Initial observation is not evidence that a page or product changed.,Major
shimadzu-monitor-product-page-added-b53e177446a0,Product evidence,Shimadzu official product page observed,https://www.shimadzu.com/an/products/liquid-chromatograph-mass-spectrometry/lc-ms-system/lcmsms-method-package-for-modified-nucleosides/index.html,,Unsupported/Hallucinated,Initial observation is not evidence that a page or product changed.,Major
shimadzu-monitor-product-page-added-4cc1776b3539,Product evidence,Shimadzu official product page observed,https://www.shimadzu.com/an/products/liquid-chromatograph-mass-spectrometry/lc-ms-system/lcmsms-method-package-for-short-chain-fatty-acids/index.html,,Unsupported/Hallucinated,Initial observation is not evidence that a page or product changed.,Major
shimadzu-monitor-product-page-added-ed77455d2ac1,Product evidence,Shimadzu official product page observed,https://www.shimadzu.com/an/products/liquid-chromatograph-mass-spectrometry/lc-ms-system/lcmsms-method-package-for-veterinary-drugs-ver-2/index.html,,Unsupported/Hallucinated,Initial observation is not evidence that a page or product changed.,Major
shimadzu-monitor-product-page-added-19235db0163b,Product evidence,Shimadzu official product page observed,https://www.shimadzu.com/an/products/liquid-chromatograph-mass-spectrometry/lc-ms-system/rapid-toxicology-screening-ver2/index.html,,Unsupported/Hallucinated,Initial observation is not evidence that a page or product changed.,Major
shimadzu-monitor-product-page-added-6d08e82a9c74,Product evidence,Shimadzu official product page observed,https://www.shimadzu.com/an/products/liquid-chromatograph-mass-spectrometry/lc-ms-system/metabolites-method-package-suite/index.html,,Unsupported/Hallucinated,Initial observation is not evidence that a page or product changed.,Major
shimadzu-monitor-product-page-added-e771e6a0443c,Product evidence,Shimadzu official product page observed,https://www.shimadzu.com/an/products/liquid-chromatograph-mass-spectrometry/lc-ms-system/lcmsms-method-package-for-mycotoxins/index.html,,Unsupported/Hallucinated,Initial observation is not evidence that a page or product changed.,Major
shimadzu-monitor-product-page-added-d8d1881ec362,Product evidence,Shimadzu official product page observed,https://www.shimadzu.com/an/products/liquid-chromatograph-mass-spectrometry/lc-ms-system/lcmsms-method-package-for-restricted-chemicals-in-textiles/index.html,,Unsupported/Hallucinated,Initial observation is not evidence that a page or product changed.,Major
shimadzu-monitor-product-page-added-55b9a0a378b7,Product evidence,Shimadzu official product page observed,https://www.shimadzu.com/an/products/liquid-chromatograph-mass-spectrometry/lc-ms-system/lcmsms-method-package-for-pfas/index.html,,Unsupported/Hallucinated,Initial observation is not evidence that a page or product changed.,Major
shimadzu-monitor-product-page-added-ad97b6fc064e,Product evidence,Shimadzu official product page observed,https://www.shimadzu.com/an/products/liquid-chromatograph-mass-spectrometry/lc-ms-system/lcmsms-method-package-for-aminoglycoside-antibiotics/index.html,,Unsupported/Hallucinated,Initial observation is not evidence that a page or product changed.,Major
shimadzu-monitor-product-page-added-8cfe84e08928,Product evidence,Shimadzu official product page observed,https://www.shimadzu.com/an/products/liquid-chromatograph-mass-spectrometry/lc-ms-system/lcmsms-forensic-toxicology-database/index.html,,Unsupported/Hallucinated,Initial observation is not evidence that a page or product changed.,Major
shimadzu-monitor-product-page-added-f32f48945731,Product evidence,Shimadzu official product page observed,https://www.shimadzu.com/an/products/liquid-chromatograph-mass-spectrometry/lc-ms-system/lcmsms-method-package-for-water-quality-analysis/index.html,,Unsupported/Hallucinated,Initial observation is not evidence that a page or product changed.,Major
shimadzu-monitor-product-page-added-32a20a522e57,Product evidence,Shimadzu official product page observed,https://www.shimadzu.com/an/products/liquid-chromatograph-mass-spectrometry/lc-ms-system/erexim-application-suite/index.html,,Unsupported/Hallucinated,Initial observation is not evidence that a page or product changed.,Major
shimadzu-monitor-product-page-added-71981cd6d718,Product evidence,Shimadzu official product page observed,https://www.shimadzu.com/an/products/liquid-chromatograph-mass-spectrometry/lc-ms-system/micro-volume-quechers-kit/index.html,,Unsupported/Hallucinated,Initial observation is not evidence that a page or product changed.,Major
shimadzu-monitor-product-page-added-a71525ce933f,Product evidence,Shimadzu official product page observed,https://www.shimadzu.com/an/products/liquid-chromatograph-mass-spectrometry/lc-ms-system/open-solution-analytical/index.html,,Unsupported/Hallucinated,Initial observation is not evidence that a page or product changed.,Major
shimadzu-monitor-product-page-added-97e1f78c5889,Product evidence,Shimadzu official product page observed,https://www.shimadzu.com/an/products/liquid-chromatograph-mass-spectrometry/lc-ms-system/mrm-library-for-triglycerides/index.html,,Unsupported/Hallucinated,Initial observation is not evidence that a page or product changed.,Major
shimadzu-monitor-product-page-added-2eddf63b2cb1,Product evidence,Shimadzu official product page observed,https://www.shimadzu.com/an/products/liquid-chromatograph-mass-spectrometry/lc-ms-system/trap-free-2d-lcms-system-for-quadrupole-lcms/index.html,,Unsupported/Hallucinated,Initial observation is not evidence that a page or product changed.,Major
shimadzu-monitor-product-page-added-5ae5e7c44e17,Product evidence,Shimadzu official product page observed,https://www.shimadzu.com/an/products/liquid-chromatograph-mass-spectrometry/lc-ms-system/lcmsms-method-package-for-dl-amino-acids/index.html,,Unsupported/Hallucinated,Initial observation is not evidence that a page or product changed.,Major
shimadzu-monitor-product-page-added-518221098746,Product evidence,Shimadzu official product page observed,https://www.shimadzu.com/an/products/liquid-chromatograph-mass-spectrometry/lc-ms-system/nsmol-antibody-ba-kit/index.html,,Unsupported/Hallucinated,Initial observation is not evidence that a page or product changed.,Major
shimadzu-monitor-product-page-added-4d056c533455,Product evidence,Shimadzu official product page observed,https://www.shimadzu.com/an/products/liquid-chromatograph-mass-spectrometry/lc-ms-system/exact-mass-database-for-endogenous-metabolites/index.html,,Unsupported/Hallucinated,Initial observation is not evidence that a page or product changed.,Major
shimadzu-monitor-product-page-added-30aefe6e6f59,Product evidence,Shimadzu official product page observed,https://www.shimadzu.com/an/products/liquid-chromatograph-mass-spectrometry/lc-ms-system/lcmsms-method-package-for-glycosaminoglycans/index.html,,Unsupported/Hallucinated,Initial observation is not evidence that a page or product changed.,Major
shimadzu-monitor-product-page-added-6f298dbf5243,Product evidence,Shimadzu official product page observed,https://www.shimadzu.com/an/products/liquid-chromatograph-mass-spectrometry/lc-ms-system/lcmsms-rapid-toxicology-screening-system-ver3/index.html,,Unsupported/Hallucinated,Initial observation is not evidence that a page or product changed.,Major
shimadzu-monitor-product-page-added-2c3957add961,Product evidence,Shimadzu official product page observed,https://www.shimadzu.com/an/products/liquid-chromatograph-mass-spectrometry/lc-ms-system/lcmsms-method-package-for-residual-pesticide-ver-3/index.html,,Unsupported/Hallucinated,Initial observation is not evidence that a page or product changed.,Major
shimadzu-monitor-product-page-added-f1ef3af5c16d,Product evidence,Shimadzu official product page observed,https://www.shimadzu.com/an/products/liquid-chromatograph-mass-spectrometry/lc-ms-system/index.html,,Unsupported/Hallucinated,Initial observation is not evidence that a page or product changed.,Major
shimadzu-monitor-product-page-added-2cdb261ff452,Product evidence,Shimadzu official product page observed,https://www.shimadzu.com/an/products/liquid-chromatograph-mass-spectrometry/lc-ms-system/lcmsms-method-package-for-bile-acids/index.html,,Unsupported/Hallucinated,Initial observation is not evidence that a page or product changed.,Major
shimadzu-monitor-product-page-added-5f968814e4de,Product evidence,Shimadzu official product page observed,https://www.shimadzu.com/an/products/liquid-chromatograph-mass-spectrometry/lc-ms-system/method-package-guidebook/index.html,,Unsupported/Hallucinated,Initial observation is not evidence that a page or product changed.,Major
shimadzu-monitor-product-page-added-b3201d052f70,Product evidence,Shimadzu official product page observed,https://www.shimadzu.com/an/products/liquid-chromatograph-mass-spectrometry/lc-ms-system/lcmsms-method-package-for-reactive-sulfur-profiling/index.html,,Unsupported/Hallucinated,Initial observation is not evidence that a page or product changed.,Major
shimadzu-monitor-product-page-added-75b45379fbb9,Product evidence,Shimadzu official product page observed,https://www.shimadzu.com/an/products/liquid-chromatograph-mass-spectrometry/lc-ms-system/lcmsms-method-package-for-cell-culture-profiling/index.html,,Unsupported/Hallucinated,Initial observation is not evidence that a page or product changed.,Major
shimadzu-monitor-product-page-added-5ee64a49d3c4,Product evidence,Shimadzu official product page observed,https://www.shimadzu.com/an/products/liquid-chromatograph-mass-spectrometry/lc-ms-system/lcmsms-method-package-for-sugars-and-sugar-nucleotides/index.html,,Unsupported/Hallucinated,Initial observation is not evidence that a page or product changed.,Major
shimadzu-monitor-product-page-added-3f23da6085a1,Product evidence,Shimadzu official product page observed,https://www.shimadzu.com/an/products/liquid-chromatograph-mass-spectrometry/lc-ms-system/oad-tof/index.html,,Unsupported/Hallucinated,Initial observation is not evidence that a page or product changed.,Major
shimadzu-monitor-product-page-added-65b767430333,Product evidence,Shimadzu official product page observed,https://www.shimadzu.com/an/products/liquid-chromatograph-mass-spectrometry/lc-ms-system/cell-culture-profiling-method-package-for-the-lcms-2050/index.html,,Unsupported/Hallucinated,Initial observation is not evidence that a page or product changed.,Major
shimadzu-monitor-product-page-added-3b680e13d8e0,Product evidence,Shimadzu official product page observed,https://www.shimadzu.com/an/products/liquid-chromatograph-mass-spectrometry/quadrupole-time-of-flight-lc-msms/lcms-9030/index.html,,Unsupported/Hallucinated,Initial observation is not evidence that a page or product changed.,Major
shimadzu-monitor-product-page-added-71203bceb4b8,Product evidence,Shimadzu official product page observed,https://www.shimadzu.com/an/products/liquid-chromatograph-mass-spectrometry/quadrupole-time-of-flight-lc-msms/index.html,,Unsupported/Hallucinated,Initial observation is not evidence that a page or product changed.,Major
shimadzu-monitor-product-page-added-f4b32a819b9f,Product evidence,Shimadzu official product page observed,https://www.shimadzu.com/an/products/liquid-chromatograph-mass-spectrometry/quadrupole-time-of-flight-lc-msms/lcms-9050/index.html,,Unsupported/Hallucinated,Initial observation is not evidence that a page or product changed.,Major
shimadzu-monitor-product-page-added-68e15dc04d80,Product evidence,Shimadzu official product page observed,https://www.shimadzu.com/an/products/liquid-chromatograph-mass-spectrometry/single-quadrupole-lc-ms/index.html,,Unsupported/Hallucinated,Initial observation is not evidence that a page or product changed.,Major
shimadzu-monitor-product-page-added-238cd9c2ee9a,Product evidence,Shimadzu official product page observed,https://www.shimadzu.com/an/products/liquid-chromatograph-mass-spectrometry/single-quadrupole-lc-ms/lcms-2050/index.html,,Unsupported/Hallucinated,Initial observation is not evidence that a page or product changed.,Major
shimadzu-monitor-product-page-added-f766d5ee41ff,Product evidence,Shimadzu official product page observed,https://www.shimadzu.com/an/products/liquid-chromatograph-mass-spectrometry/lc-ms-option/dpims-8060/index.html,,Unsupported/Hallucinated,Initial observation is not evidence that a page or product changed.,Major
shimadzu-monitor-product-page-added-4f8bd0696daf,Product evidence,Shimadzu official product page observed,https://www.shimadzu.com/an/products/liquid-chromatograph-mass-spectrometry/lc-ms-option/dpims-qt/index.html,,Unsupported/Hallucinated,Initial observation is not evidence that a page or product changed.,Major
shimadzu-monitor-product-page-added-5d7447c87266,Product evidence,Shimadzu official product page observed,https://www.shimadzu.com/an/products/liquid-chromatograph-mass-spectrometry/lc-ms-option/index.html,,Unsupported/Hallucinated,Initial observation is not evidence that a page or product changed.,Major
shimadzu-monitor-product-page-added-690b8295c606,Product evidence,Shimadzu official product page observed,https://www.shimadzu.com/an/products/liquid-chromatograph-mass-spectrometry/lc-ms-option/clam-2040/index.html,,Unsupported/Hallucinated,Initial observation is not evidence that a page or product changed.,Major
shimadzu-monitor-product-page-added-d01dd10282e0,Product evidence,Shimadzu official product page observed,https://www.shimadzu.com/an/products/liquid-chromatograph-mass-spectrometry/triple-quadrupole-lc-msms/comparison/index.html,,Unsupported/Hallucinated,Initial observation is not evidence that a page or product changed.,Major
shimadzu-monitor-product-page-added-7e6a04bbc9a7,Product evidence,Shimadzu official product page observed,https://www.shimadzu.com/an/products/liquid-chromatograph-mass-spectrometry/triple-quadrupole-lc-msms/index.html,,Unsupported/Hallucinated,Initial observation is not evidence that a page or product changed.,Major
shimadzu-monitor-product-page-added-9a63fcc27f4f,Product evidence,Shimadzu official product page observed,https://www.shimadzu.com/an/products/liquid-chromatograph-mass-spectrometry/triple-quadrupole-lc-msms/nexera-mikros/index.html,,Unsupported/Hallucinated,Initial observation is not evidence that a page or product changed.,Major
shimadzu-monitor-product-page-added-66c3c71132fb,Product evidence,Shimadzu official product page observed,https://www.shimadzu.com/an/products/liquid-chromatograph-mass-spectrometry/triple-quadrupole-lc-msms/lcms-tq-rx-series/index.html,,Unsupported/Hallucinated,Initial observation is not evidence that a page or product changed.,Major
shimadzu-monitor-product-page-added-8c0c794af5b7,Product evidence,Shimadzu official product page observed,https://www.shimadzu.com/an/products/liquid-chromatograph-mass-spectrometry/triple-quadrupole-lc-msms/lcms-8065xe/index.html,,Unsupported/Hallucinated,Initial observation is not evidence that a page or product changed.,Major
shimadzu-monitor-product-page-added-61f1f9afe83d,Product evidence,Shimadzu official product page observed,https://www.shimadzu.com/an/products/liquid-chromatograph-mass-spectrometry/lc-ms-software/multi-charged-ion-analysis-software/index.html,,Unsupported/Hallucinated,Initial observation is not evidence that a page or product changed.,Major
shimadzu-monitor-product-page-added-ee3b1cebbb47,Product evidence,Shimadzu official product page observed,https://www.shimadzu.com/an/products/liquid-chromatograph-mass-spectrometry/lc-ms-software/labsolutions-insight/index.html,,Unsupported/Hallucinated,Initial observation is not evidence that a page or product changed.,Major
shimadzu-monitor-product-page-added-8fd7f302110f,Product evidence,Shimadzu official product page observed,https://www.shimadzu.com/an/products/liquid-chromatograph-mass-spectrometry/lc-ms-software/lcmsms-mrm-library-for-phospholipid-profiling/index.html,,Unsupported/Hallucinated,Initial observation is not evidence that a page or product changed.,Major
